user_id,plan_type,billing_cycle,signup_date,is_churner
734,Basic,Monthly,2024-09-21,False
735,Family,Annual,2024-04-29,False
736,Basic,Annual,2024-08-11,False
737,Basic,Monthly,2024-04-05,False
738,Family,Annual,2024-08-19,False
739,Basic,Annual,2024-04-12,False
740,Family,Annual,2024-04-04,False
741,Premium,Annual,2024-01-02,False
742,Basic,Annual,2024-01-07,False
743,Premium,Monthly,2024-01-05,False
744,Premium,Annual,2024-01-22,False
745,Premium,Annual,2024-12-02,False
746,Premium,Annual,2024-04-30,False
747,Premium,Monthly,2024-06-04,False
748,Family,Annual,2024-02-18,False
749,Premium,Annual,2024-08-17,False
750,Family,Annual,2024-10-15,False
751,Premium,Annual,2024-08-17,False
752,Basic,Annual,2024-07-23,False
753,Premium,Monthly,2024-07-12,False
754,Family,Annual,2024-05-15,False
755,Premium,Monthly,2024-12-31,False
756,Basic,Monthly,2024-10-12,False
757,Basic,Annual,2024-04-06,False
758,Basic,Monthly,2024-02-21,False
759,Family,Annual,2024-08-14,False
760,Basic,Monthly,2024-05-09,False
761,Basic,Annual,2024-04-17,False
762,Family,Annual,2024-07-21,False
763,Family,Annual,2024-08-10,False
764,Premium,Monthly,2024-02-14,False
765,Premium,Annual,2024-02-19,False
766,Family,Annual,2024-10-15,False
767,Basic,Annual,2024-10-16,False
768,Basic,Monthly,2024-01-15,False
769,Basic,Annual,2024-01-27,False
770,Basic,Annual,2024-08-02,False
771,Basic,Monthly,2024-03-31,False
772,Premium,Annual,2024-10-25,False
773,Family,Annual,2024-08-15,False
774,Basic,Monthly,2024-04-12,False
775,Basic,Annual,2024-09-11,False
776,Family,Annual,2024-01-06,False
777,Premium,Annual,2024-08-22,False
778,Family,Annual,2024-06-29,False
779,Basic,Monthly,2024-02-04,False
780,Basic,Monthly,2024-05-27,False
781,Basic,Annual,2024-10-15,False
782,Premium,Annual,2024-09-26,False
783,Basic,Monthly,2024-05-22,False
784,Premium,Annual,2024-11-25,False
785,Premium,Monthly,2024-01-31,True
786,Family,Annual,2024-08-20,False
787,Premium,Monthly,2024-12-02,False
788,Premium,Monthly,2024-12-25,False
789,Basic,Annual,2024-11-22,False
790,Basic,Annual,2024-03-05,False
791,Family,Annual,2024-12-25,False
792,Premium,Annual,2024-06-27,True
793,Basic,Annual,2024-12-03,False
794,Premium,Monthly,2024-12-06,False
795,Premium,Annual,2024-12-03,False
796,Basic,Annual,2024-08-25,False
797,Basic,Annual,2024-12-18,False
798,Family,Annual,2024-09-02,False
799,Family,Annual,2024-04-07,False
800,Basic,Annual,2024-06-10,False
801,Basic,Monthly,2024-05-05,False
802,Family,Annual,2024-10-24,True
803,Basic,Annual,2024-05-09,False
804,Basic,Annual,2024-10-23,False
805,Family,Annual,2024-02-26,False
806,Basic,Annual,2024-07-05,False
807,Premium,Monthly,2024-11-12,True
808,Basic,Annual,2024-09-11,False
809,Premium,Monthly,2024-12-23,False
810,Family,Annual,2024-07-05,False
811,Family,Annual,2024-10-05,False
812,Basic,Annual,2024-08-16,False
813,Premium,Annual,2024-03-10,False
814,Basic,Monthly,2024-07-19,False
815,Premium,Monthly,2024-08-08,False
816,Premium,Monthly,2024-09-16,False
817,Basic,Annual,2024-09-26,False
818,Premium,Annual,2024-12-29,False
819,Basic,Annual,2024-11-20,False
820,Basic,Annual,2024-01-25,False
821,Family,Annual,2024-03-07,True
822,Premium,Annual,2024-10-17,False
823,Premium,Monthly,2024-01-16,False
824,Premium,Monthly,2024-07-04,True
825,Basic,Annual,2024-02-22,False
826,Family,Annual,2024-07-03,False
827,Premium,Monthly,2024-11-19,False
828,Family,Annual,2024-11-09,False
829,Basic,Annual,2024-05-03,False
830,Basic,Monthly,2024-06-06,False
831,Premium,Monthly,2024-06-05,False
832,Basic,Monthly,2024-08-10,False
833,Family,Annual,2024-04-30,False
834,Basic,Monthly,2024-08-14,False
835,Premium,Monthly,2024-12-27,False
836,Basic,Monthly,2024-05-19,False
837,Basic,Annual,2024-02-25,False
838,Premium,Annual,2024-06-17,False
839,Premium,Annual,2024-08-05,False
840,Basic,Monthly,2024-05-26,False
841,Family,Annual,2024-06-13,False
842,Basic,Annual,2024-04-15,False
843,Basic,Monthly,2024-01-31,False
844,Basic,Monthly,2024-05-02,False
845,Basic,Monthly,2024-11-06,True
846,Premium,Annual,2024-12-17,False
847,Premium,Monthly,2024-02-26,False
848,Family,Annual,2024-06-06,False
849,Basic,Annual,2024-09-05,False
850,Family,Annual,2024-02-12,False
851,Premium,Annual,2024-02-13,False
852,Basic,Annual,2024-12-11,False
853,Basic,Monthly,2024-02-04,False
854,Family,Annual,2024-10-05,False
855,Basic,Monthly,2024-07-12,False
856,Family,Annual,2024-09-05,False
857,Family,Annual,2024-07-30,False
858,Premium,Monthly,2024-08-22,False
859,Premium,Monthly,2024-01-23,False
860,Family,Annual,2024-01-10,False
861,Premium,Monthly,2024-08-28,False
862,Premium,Monthly,2024-10-02,False
863,Basic,Monthly,2024-01-17,False
864,Basic,Monthly,2024-06-25,False
865,Family,Annual,2024-09-07,False
866,Premium,Monthly,2024-05-24,False
867,Premium,Annual,2024-11-14,False
868,Basic,Monthly,2024-04-24,False
869,Premium,Annual,2024-10-01,True
870,Premium,Annual,2024-08-08,False
871,Family,Annual,2024-05-20,False
872,Premium,Monthly,2024-03-10,False
873,Premium,Monthly,2024-10-01,False
874,Premium,Annual,2024-02-18,False
875,Basic,Monthly,2024-12-02,False
876,Premium,Monthly,2024-02-16,False
877,Premium,Annual,2024-08-22,False
878,Premium,Monthly,2024-02-16,False
879,Basic,Monthly,2024-08-16,False
880,Basic,Annual,2024-09-06,False
881,Basic,Annual,2024-06-28,False
882,Family,Annual,2024-08-29,False
883,Family,Annual,2024-12-28,False
884,Premium,Annual,2024-07-10,False
885,Premium,Annual,2024-05-17,False
886,Premium,Monthly,2024-10-14,False
887,Basic,Annual,2024-09-30,False
888,Family,Annual,2024-06-01,False
889,Premium,Monthly,2024-12-29,False
890,Family,Annual,2024-11-07,False
891,Basic,Monthly,2024-01-09,False
892,Premium,Monthly,2024-09-09,False
893,Premium,Annual,2024-06-21,False
894,Basic,Annual,2024-06-23,False
895,Basic,Monthly,2024-10-03,False
896,Family,Annual,2024-12-17,False
897,Premium,Monthly,2024-10-02,False
898,Premium,Monthly,2024-01-01,False
899,Basic,Monthly,2024-03-21,False
900,Basic,Annual,2024-05-11,False
901,Basic,Monthly,2024-08-20,False
902,Premium,Monthly,2024-11-11,False
903,Family,Annual,2024-02-14,False
904,Basic,Annual,2024-04-10,False
905,Premium,Monthly,2024-10-11,False
906,Family,Annual,2024-10-29,False
907,Premium,Monthly,2024-07-08,False
908,Basic,Annual,2024-10-17,True
909,Family,Annual,2024-07-22,False
910,Family,Annual,2024-11-18,False
911,Family,Annual,2024-11-16,False
912,Premium,Annual,2024-04-13,False
913,Premium,Monthly,2024-03-26,False
914,Basic,Annual,2024-10-07,False
915,Premium,Monthly,2024-09-24,False
916,Basic,Annual,2024-01-29,False
917,Family,Annual,2024-07-03,False
918,Family,Annual,2024-05-08,False
919,Basic,Annual,2024-07-17,False
920,Premium,Monthly,2024-11-15,False
921,Basic,Annual,2024-06-30,False
922,Basic,Annual,2024-04-03,False
923,Premium,Annual,2024-08-10,False
924,Premium,Monthly,2024-05-18,False
925,Family,Annual,2024-06-28,False
926,Premium,Annual,2024-02-10,True
927,Family,Annual,2024-04-06,False
928,Premium,Annual,2024-12-20,False
929,Premium,Monthly,2024-02-13,False
930,Family,Annual,2024-05-24,False
931,Premium,Monthly,2024-07-13,False
932,Premium,Monthly,2024-12-13,False
933,Premium,Monthly,2024-09-23,False
934,Family,Annual,2024-06-18,False
935,Basic,Monthly,2024-04-22,False
936,Basic,Monthly,2024-02-24,False
937,Family,Annual,2024-01-13,True
938,Family,Annual,2024-10-28,False
939,Family,Annual,2024-10-17,False
940,Premium,Annual,2024-09-16,False
941,Premium,Monthly,2024-05-20,False
942,Basic,Monthly,2024-01-03,False
943,Premium,Monthly,2024-12-10,False
944,Basic,Annual,2024-06-01,False
945,Basic,Annual,2024-06-13,False
946,Basic,Annual,2024-06-26,True
947,Basic,Annual,2024-02-18,True
948,Basic,Monthly,2024-12-01,False
949,Basic,Monthly,2024-12-25,False
950,Premium,Annual,2024-04-04,False
951,Premium,Annual,2024-01-07,False
952,Family,Annual,2024-01-22,False
953,Basic,Annual,2024-10-31,False
954,Premium,Monthly,2024-07-24,False
955,Premium,Annual,2024-08-02,False
956,Family,Annual,2024-06-26,False
957,Basic,Annual,2024-09-30,False
958,Basic,Monthly,2024-07-20,False
959,Premium,Monthly,2024-03-01,False
960,Premium,Annual,2024-01-08,False
961,Basic,Monthly,2024-09-23,False
962,Basic,Annual,2024-05-07,False
963,Basic,Monthly,2024-01-30,False
964,Family,Annual,2024-04-15,False
965,Basic,Monthly,2024-05-31,True
966,Basic,Annual,2024-05-12,False
967,Family,Annual,2024-01-23,False
968,Basic,Annual,2024-02-24,False
969,Basic,Annual,2024-05-11,False
970,Family,Annual,2024-02-10,False
971,Basic,Monthly,2024-03-31,False
972,Basic,Monthly,2024-06-05,False
973,Premium,Annual,2024-08-30,False
974,Family,Annual,2024-07-01,False
975,Premium,Monthly,2024-01-12,False
976,Premium,Monthly,2024-03-06,False
977,Basic,Monthly,2024-11-25,False
978,Premium,Monthly,2024-08-15,False
979,Basic,Monthly,2024-06-22,False
980,Basic,Annual,2024-07-06,False
981,Family,Annual,2024-02-16,False
982,Premium,Annual,2024-08-02,False
983,Premium,Monthly,2024-11-20,False
984,Basic,Monthly,2024-01-11,False
985,Basic,Annual,2024-09-05,False
986,Premium,Annual,2024-05-15,False
987,Premium,Monthly,2024-04-10,False
988,Premium,Annual,2024-04-30,False
989,Family,Annual,2024-01-10,False
990,Family,Annual,2024-02-07,False
991,Basic,Monthly,2024-09-22,False
992,Premium,Annual,2024-07-25,False
993,Family,Annual,2024-04-12,False
994,Basic,Monthly,2024-05-21,False
995,Family,Annual,2024-10-02,False
996,Basic,Monthly,2024-10-08,False
997,Premium,Annual,2024-11-09,False
998,Family,Annual,2024-06-27,False
999,Basic,Annual,2024-11-28,False
1000,Premium,Monthly,2024-03-01,False
1001,Premium,Monthly,2024-10-26,False
1002,Premium,Monthly,2024-03-11,False
1003,Family,Annual,2024-11-25,True
1004,Basic,Monthly,2024-04-03,False
1005,Premium,Annual,2024-05-27,False
1006,Family,Annual,2024-07-21,False
1007,Family,Annual,2024-01-17,False
1008,Premium,Annual,2024-01-08,True
1009,Basic,Annual,2024-09-08,False
1010,Family,Annual,2024-03-07,False
1011,Premium,Annual,2024-02-02,False
1012,Basic,Annual,2024-11-26,False
1013,Premium,Monthly,2024-12-25,True
1014,Family,Annual,2024-02-03,False
1015,Premium,Monthly,2024-03-23,False
1016,Family,Annual,2024-05-14,False
1017,Premium,Annual,2024-04-24,False
1018,Premium,Monthly,2024-02-26,False
1019,Basic,Monthly,2024-11-19,False
1020,Family,Annual,2024-07-19,False
1021,Premium,Annual,2024-04-01,False
1022,Premium,Monthly,2024-08-04,False
1023,Premium,Monthly,2024-03-04,False
1024,Basic,Annual,2024-03-13,False
1025,Premium,Monthly,2024-03-01,False
1026,Family,Annual,2024-10-07,False
1027,Family,Annual,2024-02-12,False
1028,Family,Annual,2024-03-11,False
1029,Premium,Monthly,2024-06-13,False
1030,Family,Annual,2024-09-30,False
1031,Premium,Annual,2024-03-06,True
1032,Basic,Annual,2024-01-26,False
1033,Premium,Monthly,2024-07-07,False
1034,Basic,Annual,2024-02-15,True
1035,Family,Annual,2024-09-21,False
1036,Basic,Monthly,2024-02-28,False
1037,Basic,Annual,2024-09-08,False
1038,Family,Annual,2024-09-14,False
1039,Basic,Monthly,2024-05-30,False
1040,Family,Annual,2024-05-09,False
1041,Premium,Monthly,2024-07-24,False
1042,Premium,Annual,2024-11-04,False
1043,Basic,Annual,2024-11-19,False
1044,Family,Annual,2024-06-22,False
1045,Family,Annual,2024-08-10,False
1046,Family,Annual,2024-01-15,False
1047,Basic,Annual,2024-09-10,False
1048,Family,Annual,2024-07-30,False
1049,Basic,Monthly,2024-09-15,False
1050,Basic,Annual,2024-02-14,False
1051,Premium,Monthly,2024-12-28,False
1052,Basic,Monthly,2024-10-20,False
1053,Premium,Annual,2024-05-10,False
1054,Premium,Annual,2024-09-12,False
1055,Basic,Annual,2024-10-13,False
1056,Family,Annual,2024-01-10,False
1057,Family,Annual,2024-08-23,False
1058,Premium,Monthly,2024-04-07,False
1059,Family,Annual,2024-12-14,False
1060,Premium,Monthly,2024-01-30,False
1061,Premium,Annual,2024-01-03,False
1062,Basic,Annual,2024-04-26,False
1063,Premium,Annual,2024-01-09,False
1064,Family,Annual,2024-05-23,False
1065,Basic,Annual,2024-10-26,False
1066,Basic,Monthly,2024-03-23,False
1067,Basic,Monthly,2024-12-07,True
1068,Premium,Monthly,2024-09-15,False
1069,Premium,Annual,2024-12-17,False
1070,Family,Annual,2024-06-01,False
1071,Basic,Annual,2024-01-20,False
1072,Basic,Annual,2024-06-25,True
1073,Basic,Annual,2024-10-20,False
1074,Family,Annual,2024-08-23,False
1075,Basic,Annual,2024-02-12,False
1076,Premium,Monthly,2024-08-27,False
1077,Premium,Monthly,2024-01-08,True
1078,Basic,Annual,2024-06-23,False
1079,Basic,Annual,2024-05-08,True
1080,Family,Annual,2024-10-01,False
1081,Premium,Annual,2024-06-23,False
1082,Basic,Annual,2024-11-17,False
1083,Premium,Monthly,2024-01-13,False
1084,Family,Annual,2024-07-27,False
1085,Family,Annual,2024-08-07,False
1086,Basic,Monthly,2024-10-31,False
1087,Family,Annual,2024-12-17,True
1088,Family,Annual,2024-07-23,False
1089,Family,Annual,2024-11-12,False
1090,Family,Annual,2024-06-18,False
1091,Premium,Annual,2024-05-18,False
1092,Premium,Annual,2024-10-21,False
1093,Family,Annual,2024-05-31,False
1094,Premium,Monthly,2024-12-15,False
1095,Premium,Monthly,2024-07-16,False
1096,Basic,Annual,2024-04-29,True
1097,Basic,Annual,2024-03-05,False
1098,Premium,Annual,2024-02-09,False
1099,Family,Annual,2024-07-24,False
1100,Basic,Annual,2024-12-30,False
1101,Family,Annual,2024-04-01,False
1102,Family,Annual,2024-09-21,False
1103,Family,Annual,2024-08-16,False
1104,Family,Annual,2024-10-07,False
1105,Family,Annual,2024-04-19,False
1106,Basic,Monthly,2024-06-20,False
1107,Premium,Monthly,2024-03-08,False
1108,Family,Annual,2024-05-14,False
1109,Basic,Monthly,2024-11-06,False
1110,Premium,Annual,2024-08-01,False
1111,Premium,Monthly,2024-04-14,False
1112,Basic,Annual,2024-06-22,False
1113,Basic,Monthly,2024-03-06,False
1114,Family,Annual,2024-06-16,False
1115,Basic,Annual,2024-12-06,False
1116,Basic,Annual,2024-12-03,True
1117,Family,Annual,2024-11-01,False
1118,Premium,Monthly,2024-04-06,False
1119,Basic,Monthly,2024-05-20,False
1120,Family,Annual,2024-08-24,False
1121,Premium,Annual,2024-11-16,False
1122,Family,Annual,2024-01-11,True
1123,Basic,Monthly,2024-11-09,False
1124,Premium,Annual,2024-07-23,False
1125,Premium,Monthly,2024-05-06,True
1126,Premium,Annual,2024-10-09,False
1127,Premium,Monthly,2024-10-12,False
1128,Premium,Annual,2024-05-28,False
1129,Family,Annual,2024-06-16,False
1130,Family,Annual,2024-10-10,False
1131,Family,Annual,2024-02-17,False
1132,Family,Annual,2024-07-17,False
1133,Family,Annual,2024-12-05,False
1134,Premium,Monthly,2024-10-11,False
1135,Family,Annual,2024-03-31,False
1136,Basic,Annual,2024-11-05,False
1137,Basic,Annual,2024-09-07,False
1138,Premium,Annual,2024-10-07,False
1139,Family,Annual,2024-03-10,False
1140,Family,Annual,2024-11-17,False
1141,Family,Annual,2024-02-18,False
1142,Premium,Monthly,2024-04-28,False
1143,Premium,Monthly,2024-02-16,False
1144,Family,Annual,2024-01-26,False
1145,Premium,Monthly,2024-06-16,False
1146,Premium,Annual,2024-06-06,False
1147,Premium,Annual,2024-09-23,False
1148,Basic,Monthly,2024-08-16,False
1149,Basic,Monthly,2024-10-19,False
1150,Family,Annual,2024-06-01,False
1151,Basic,Monthly,2024-10-15,False
1152,Family,Annual,2024-03-30,False
1153,Premium,Annual,2024-05-10,False
1154,Basic,Annual,2024-09-05,False
1155,Basic,Monthly,2024-02-29,False
1156,Basic,Monthly,2024-02-04,False
1157,Basic,Monthly,2024-09-05,False
1158,Basic,Monthly,2024-06-01,False
1159,Family,Annual,2024-09-19,False
1160,Family,Annual,2024-10-11,False
1161,Premium,Annual,2024-02-22,False
1162,Family,Annual,2024-03-13,False
1163,Premium,Monthly,2024-09-09,False
1164,Basic,Annual,2024-04-08,False
1165,Family,Annual,2024-09-08,False
1166,Basic,Monthly,2024-10-12,False
1167,Basic,Annual,2024-01-29,False
1168,Premium,Monthly,2024-11-14,False
1169,Family,Annual,2024-11-11,False
1170,Family,Annual,2024-09-11,False
1171,Basic,Monthly,2024-03-04,True
1172,Premium,Monthly,2024-08-06,False
1173,Basic,Annual,2024-01-07,False
1174,Family,Annual,2024-12-05,False
1175,Family,Annual,2024-05-22,False
1176,Family,Annual,2024-01-11,False
1177,Family,Annual,2024-06-01,False
1178,Family,Annual,2024-05-22,False
1179,Premium,Monthly,2024-11-16,False
1180,Family,Annual,2024-05-10,False
1181,Basic,Annual,2024-09-12,False
1182,Family,Annual,2024-07-03,False
1183,Basic,Annual,2024-02-08,False
1184,Premium,Monthly,2024-10-23,False
1185,Family,Annual,2024-08-19,False
1186,Basic,Monthly,2024-10-15,False
1187,Family,Annual,2024-12-02,False
1188,Premium,Monthly,2024-02-16,False
1189,Family,Annual,2024-11-26,False
1190,Basic,Monthly,2024-03-07,False
1191,Basic,Annual,2024-10-05,False
1192,Family,Annual,2024-08-22,False
1193,Basic,Annual,2024-12-03,False
1194,Basic,Monthly,2024-08-19,False
1195,Premium,Monthly,2024-05-17,False
1196,Premium,Annual,2024-03-18,False
1197,Family,Annual,2024-08-26,False
1198,Family,Annual,2024-12-08,False
1199,Premium,Annual,2024-11-16,False
1200,Premium,Monthly,2024-04-18,False
1201,Premium,Monthly,2024-06-03,False
1202,Family,Annual,2024-01-16,False
1203,Family,Annual,2024-02-08,False
1204,Family,Annual,2024-01-28,False
1205,Basic,Annual,2024-06-29,False
1206,Premium,Annual,2024-08-23,False
1207,Family,Annual,2024-08-13,False
1208,Family,Annual,2024-07-30,False
1209,Basic,Monthly,2024-06-13,False
1210,Basic,Monthly,2024-03-20,False
1211,Basic,Annual,2024-01-12,False
1212,Basic,Annual,2024-04-05,False
1213,Premium,Annual,2024-03-30,False
1214,Premium,Annual,2024-11-08,False
1215,Family,Annual,2024-03-07,False
1216,Family,Annual,2024-06-30,True
1217,Premium,Monthly,2024-03-11,False
1218,Premium,Monthly,2024-02-09,False
1219,Family,Annual,2024-08-23,False
1220,Premium,Annual,2024-04-19,False
1221,Family,Annual,2024-04-12,False
1222,Basic,Annual,2024-06-23,False
1223,Basic,Monthly,2024-09-13,False
1224,Premium,Monthly,2024-05-22,False
1225,Premium,Monthly,2024-04-24,False
1226,Family,Annual,2024-08-31,False
1227,Family,Annual,2024-06-28,False
1228,Premium,Annual,2024-03-03,False
1229,Basic,Annual,2024-08-19,False
1230,Premium,Annual,2024-09-07,False
1231,Family,Annual,2024-12-13,False
1232,Basic,Annual,2024-10-04,False
1233,Family,Annual,2024-12-26,False
1234,Basic,Monthly,2024-12-08,False
1235,Family,Annual,2024-03-21,False
1236,Basic,Annual,2024-04-13,False
1237,Basic,Annual,2024-01-16,True
1238,Premium,Annual,2024-03-03,False
1239,Basic,Monthly,2024-12-14,False
1240,Family,Annual,2024-11-30,False
1241,Premium,Annual,2024-10-29,False
1242,Family,Annual,2024-08-01,False
1243,Basic,Monthly,2024-02-29,False
1244,Family,Annual,2024-11-27,False
1245,Family,Annual,2024-09-10,False
1246,Premium,Monthly,2024-12-15,False
1247,Premium,Annual,2024-03-22,False
1248,Premium,Monthly,2024-01-30,False
1249,Premium,Annual,2024-01-26,False
1250,Premium,Monthly,2024-07-03,False
1251,Basic,Annual,2024-01-11,False
1252,Family,Annual,2024-02-18,False
1253,Family,Annual,2024-09-08,False
1254,Basic,Monthly,2024-05-03,False
1255,Family,Annual,2024-08-06,False
1256,Basic,Monthly,2024-08-06,False
1257,Basic,Monthly,2024-04-02,False
1258,Basic,Annual,2024-01-18,False
1259,Premium,Annual,2024-08-03,False
1260,Basic,Monthly,2024-07-11,False
1261,Premium,Annual,2024-04-15,False
1262,Family,Annual,2024-09-05,False
1263,Premium,Monthly,2024-10-02,False
1264,Premium,Monthly,2024-05-10,False
1265,Premium,Annual,2024-03-03,False
1266,Premium,Monthly,2024-10-02,False
1267,Premium,Annual,2024-09-01,False
1268,Family,Annual,2024-02-08,False
1269,Basic,Annual,2024-04-20,False
1270,Family,Annual,2024-02-27,False
