ticket_id,user_id,date_opened,issue_type
4145,4852,2024-01-01,Billing
4146,2523,2024-02-06,General Inquiry
4147,5668,2024-03-02,General Inquiry
4148,8556,2024-11-30,Technical
4149,6388,2025-10-12,Account Access
4150,386,2025-09-01,Technical
4151,5417,2025-10-05,Technical
4152,6951,2025-07-30,Account Access
4153,5521,2024-10-01,General Inquiry
4154,2034,2024-04-24,Account Access
4155,5563,2024-11-12,Technical
4156,8024,2025-01-06,Billing
4157,1959,2024-03-24,Technical
4158,7136,2025-05-14,General Inquiry
4159,7250,2025-10-12,General Inquiry
4160,1171,2025-08-29,Billing
4161,1479,2025-05-24,Technical
4162,5497,2025-05-21,General Inquiry
4163,1435,2025-07-15,Technical
4164,2841,2025-08-22,Technical
4165,2528,2025-06-24,General Inquiry
4166,2189,2024-12-24,Account Access
4167,2675,2024-09-10,Account Access
4168,5157,2024-09-25,General Inquiry
4169,5332,2025-04-16,Billing
4170,9818,2025-04-26,Billing
4171,321,2025-05-09,Technical
4172,7452,2025-06-23,Account Access
4173,5797,2025-10-08,General Inquiry
4174,2625,2025-03-14,Technical
4175,1718,2024-02-09,Billing
4176,1301,2025-04-27,Technical
4177,5174,2025-03-29,Billing
4178,1402,2024-06-24,Billing
4179,829,2025-03-19,Account Access
4180,2944,2024-06-06,Account Access
4181,1538,2024-05-19,General Inquiry
4182,57,2025-08-09,General Inquiry
4183,1317,2024-10-20,Technical
4184,6541,2024-06-23,Technical
4185,9937,2024-08-15,Account Access
4186,8244,2025-02-22,General Inquiry
4187,2880,2025-07-01,Billing
4188,9568,2024-02-08,Technical
4189,952,2024-02-11,Account Access
4190,8686,2025-03-29,Billing
4191,143,2025-06-23,Billing
4192,7755,2025-06-06,Technical
4193,5929,2024-12-30,Technical
4194,4410,2025-01-11,General Inquiry
4195,3016,2024-07-17,General Inquiry
4196,2830,2025-01-26,General Inquiry
4197,7104,2025-03-29,Billing
4198,7344,2025-04-21,Technical
4199,7579,2024-09-17,General Inquiry
4200,2057,2024-05-13,Account Access
4201,4217,2025-04-04,Billing
4202,2645,2024-01-28,Account Access
4203,6578,2025-10-01,Technical
4204,2750,2025-05-15,Technical
4205,4623,2024-07-31,Technical
4206,312,2025-01-02,Technical
4207,6387,2025-06-22,Account Access
4208,1642,2024-01-18,Technical
4209,3749,2024-05-08,Technical
4210,9423,2025-01-21,Billing
4211,9733,2025-08-15,Technical
4212,8210,2025-06-06,Account Access
4213,4054,2025-04-14,General Inquiry
4214,8184,2024-04-19,General Inquiry
4215,4191,2025-06-18,Billing
4216,5422,2024-07-01,Billing
4217,1836,2025-06-13,Technical
4218,4209,2025-05-29,Technical
4219,5122,2024-12-03,Technical
4220,9231,2024-11-20,Technical
4221,2655,2025-02-11,General Inquiry
4222,298,2025-01-06,Technical
4223,6125,2024-09-10,Account Access
4224,7833,2024-07-23,Technical
4225,48,2025-05-21,Technical
4226,4973,2025-08-09,Account Access
4227,4637,2024-10-25,General Inquiry
4228,1808,2024-11-11,Technical
4229,6249,2024-08-05,Technical
4230,9707,2025-03-23,General Inquiry
4231,6206,2024-04-23,Technical
4232,4525,2024-06-23,General Inquiry
4233,9834,2024-06-12,Billing
4234,9384,2024-07-30,Account Access
4235,7172,2024-09-13,General Inquiry
4236,5197,2024-08-20,General Inquiry
4237,3024,2024-12-09,General Inquiry
4238,9928,2024-07-23,Billing
4239,3917,2024-10-11,Account Access
4240,4833,2025-02-17,General Inquiry
4241,2234,2025-09-14,Technical
4242,100,2024-01-04,Billing
4243,2517,2024-02-09,Account Access
4244,3048,2025-01-30,Billing
4245,9642,2024-10-31,Billing
4246,5813,2024-11-12,General Inquiry
4247,4930,2024-09-12,Technical
4248,1122,2025-04-20,General Inquiry
4249,1381,2024-12-30,Technical
4250,1332,2024-10-21,General Inquiry
4251,3028,2025-06-06,Technical
4252,4497,2024-01-19,General Inquiry
4253,9271,2025-04-26,Technical
4254,5133,2024-05-18,Billing
4255,1508,2025-08-09,Billing
4256,8892,2024-01-01,Technical
4257,3359,2024-01-16,Technical
4258,7537,2024-06-18,General Inquiry
4259,9916,2024-10-20,Account Access
4260,802,2025-06-26,Account Access
4261,1950,2025-06-15,General Inquiry
4262,3569,2025-04-22,Billing
4263,6447,2025-09-09,Technical
4264,1367,2024-01-01,Billing
4265,2876,2025-10-12,General Inquiry
4266,9823,2024-06-02,Technical
4267,84,2025-04-10,Technical
4268,3850,2025-05-04,General Inquiry
4269,2449,2024-03-18,Technical
4270,2438,2025-01-11,Technical
4271,8152,2025-03-23,Billing
4272,8047,2024-08-21,Technical
4273,251,2024-11-20,Technical
4274,794,2025-03-04,Technical
4275,2635,2025-08-27,General Inquiry
4276,5394,2025-04-15,General Inquiry
4277,9616,2024-03-24,Billing
4278,2193,2024-01-19,General Inquiry
4279,3563,2024-01-23,Technical
4280,5531,2024-08-12,Technical
4281,6780,2025-09-21,Technical
4282,9836,2024-07-07,General Inquiry
4283,4600,2024-01-14,Technical
4284,4936,2024-06-06,Account Access
4285,1047,2024-10-10,General Inquiry
4286,1804,2025-09-22,Account Access
4287,8813,2024-07-15,General Inquiry
4288,7679,2025-10-06,Account Access
4289,9691,2024-06-25,Billing
4290,1991,2024-05-18,Technical
4291,7044,2025-09-21,Technical
4292,4244,2024-12-31,Technical
4293,7064,2025-06-19,Technical
4294,9010,2024-02-03,Technical
4295,2398,2024-05-29,Account Access
4296,4907,2024-01-14,Account Access
4297,6386,2025-05-24,Account Access
4298,7178,2025-07-25,Technical
4299,7621,2025-05-30,General Inquiry
4300,6708,2024-01-04,Billing
4301,8216,2024-02-02,Billing
4302,9013,2025-05-31,Billing
4303,3543,2024-05-13,Billing
4304,7476,2025-01-11,General Inquiry
4305,8204,2024-02-24,Technical
4306,7617,2024-10-26,Technical
4307,8014,2024-11-07,Technical
4308,397,2025-03-13,General Inquiry
4309,9045,2025-09-27,Technical
4310,4514,2024-05-08,Technical
4311,7682,2024-08-28,Account Access
4312,3503,2025-07-29,Technical
4313,4511,2025-06-30,General Inquiry
4314,3755,2024-03-29,Billing
4315,78,2025-01-20,Billing
4316,400,2024-08-20,Billing
4317,6820,2025-01-04,Account Access
4318,8529,2024-10-07,Account Access
4319,954,2025-04-13,Technical
4320,3049,2025-09-28,Technical
4321,1702,2025-03-16,General Inquiry
4322,8887,2024-06-26,General Inquiry
4323,2853,2025-09-11,Technical
4324,1481,2024-09-17,Account Access
4325,8132,2024-12-03,Billing
4326,2997,2025-09-05,General Inquiry
4327,7835,2024-06-29,Technical
4328,2258,2025-09-19,Technical
4329,785,2024-03-16,Billing
4330,6682,2024-05-25,Billing
4331,6291,2025-06-27,Account Access
4332,2274,2025-04-02,Technical
4333,4521,2024-03-06,Technical
4334,1324,2025-06-08,Technical
4335,3436,2024-03-03,General Inquiry
4336,7191,2025-09-06,Billing
4337,7344,2024-02-04,General Inquiry
4338,874,2025-06-24,Account Access
4339,8405,2025-04-14,Account Access
4340,8753,2024-06-28,Technical
4341,4175,2024-01-15,Billing
4342,3084,2025-02-12,Account Access
4343,3950,2024-06-05,Account Access
4344,5802,2024-11-23,General Inquiry
4345,1772,2025-05-14,General Inquiry
4346,2705,2025-03-08,Billing
4347,5359,2025-07-25,General Inquiry
4348,3130,2024-10-21,Billing
4349,6178,2025-09-25,General Inquiry
4350,9060,2024-01-04,Technical
4351,8450,2024-10-14,Technical
4352,8192,2025-10-18,Technical
4353,4994,2024-12-30,Billing
4354,897,2024-08-21,General Inquiry
4355,3130,2024-12-02,General Inquiry
4356,3644,2025-08-18,Billing
4357,8949,2025-06-08,Account Access
4358,1584,2025-01-09,General Inquiry
4359,5088,2024-12-02,Technical
4360,1111,2025-06-27,Technical
4361,6414,2025-02-10,Billing
4362,1285,2024-03-14,General Inquiry
4363,423,2024-05-28,Billing
4364,6617,2024-05-07,Account Access
4365,9781,2024-12-23,General Inquiry
4366,6981,2025-02-22,Technical
4367,3431,2025-05-20,Technical
4368,5550,2025-08-06,Technical
4369,2841,2025-08-12,Billing
4370,6977,2025-08-09,Technical
4371,114,2024-07-07,Account Access
4372,1004,2024-10-02,General Inquiry
4373,6179,2025-07-15,Account Access
4374,9314,2024-02-06,Technical
4375,6355,2024-05-16,Technical
4376,6423,2024-01-12,Technical
4377,7580,2024-12-06,Technical
4378,2057,2025-09-25,Account Access
4379,6355,2024-10-26,Technical
4380,1986,2025-10-02,Technical
4381,6120,2025-08-27,General Inquiry
4382,3805,2024-02-25,General Inquiry
4383,6069,2025-09-06,Billing
4384,5807,2025-10-02,Account Access
4385,9883,2025-07-19,Billing
4386,7558,2025-04-02,Technical
4387,5173,2025-06-17,Technical
4388,8975,2024-07-01,Technical
4389,7963,2025-05-13,Account Access
4390,1067,2025-03-07,Billing
4391,5325,2024-11-19,Billing
4392,7506,2025-04-29,Technical
4393,6029,2025-04-18,Technical
4394,3240,2025-07-31,General Inquiry
4395,2509,2025-10-06,Technical
4396,6633,2025-08-15,Billing
4397,9591,2025-07-19,General Inquiry
4398,1784,2024-11-27,General Inquiry
4399,6338,2025-09-23,Billing
4400,7511,2024-04-21,Technical
4401,6715,2025-04-18,Billing
4402,2424,2024-05-19,Technical
4403,5149,2024-02-02,Billing
4404,8506,2024-09-21,Billing
4405,2412,2025-05-16,Billing
4406,3086,2024-10-19,Billing
4407,226,2025-09-15,Billing
4408,7747,2025-02-16,Technical
4409,807,2025-06-14,Billing
4410,7644,2025-10-16,General Inquiry
4411,5871,2024-04-19,General Inquiry
4412,9334,2024-05-03,General Inquiry
4413,5967,2024-05-25,Technical
4414,2736,2024-07-12,Billing
4415,8816,2025-03-26,General Inquiry
4416,5322,2024-06-11,Billing
4417,17,2025-10-16,General Inquiry
4418,6580,2024-11-21,Billing
4419,3165,2024-04-05,Account Access
4420,827,2024-12-01,General Inquiry
4421,4893,2024-12-25,Account Access
4422,5629,2025-09-16,General Inquiry
4423,7344,2025-04-06,General Inquiry
4424,8390,2024-04-20,Technical
4425,483,2024-02-15,Technical
4426,8366,2024-02-16,Account Access
4427,8383,2024-07-17,Billing
4428,1997,2025-02-17,Billing
4429,8209,2024-11-23,Technical
4430,7060,2024-10-01,Account Access
4431,2245,2024-03-19,General Inquiry
4432,2217,2024-03-31,Technical
4433,8748,2024-06-14,Account Access
4434,4264,2024-02-02,Technical
4435,266,2025-06-02,General Inquiry
4436,1505,2024-03-11,Account Access
4437,6426,2025-09-11,Technical
4438,9992,2024-07-20,Account Access
4439,7729,2024-11-16,Billing
4440,654,2024-10-02,General Inquiry
4441,3608,2025-04-20,General Inquiry
4442,8812,2025-01-30,Technical
4443,5953,2024-11-30,Account Access
4444,4897,2024-09-15,Technical
4445,2375,2025-08-17,Technical
4446,4515,2025-01-22,Billing
4447,5159,2025-06-30,Technical
4448,2813,2025-08-11,General Inquiry
4449,1550,2024-09-09,Technical
4450,5533,2024-01-25,Technical
4451,3886,2024-05-11,Account Access
4452,1648,2024-09-22,General Inquiry
4453,9297,2024-10-28,General Inquiry
4454,1072,2024-09-15,Technical
4455,7084,2025-10-12,Account Access
4456,5528,2024-10-07,General Inquiry
4457,9292,2025-09-05,General Inquiry
4458,785,2024-05-19,Technical
4459,1740,2024-05-13,Account Access
4460,807,2024-12-19,Account Access
4461,266,2025-03-26,Technical
4462,2760,2025-07-29,Billing
4463,4202,2024-11-04,General Inquiry
4464,4761,2024-07-31,Account Access
4465,6708,2024-06-13,Technical
4466,1255,2025-10-03,Technical
4467,2960,2024-09-03,General Inquiry
4468,576,2024-10-07,Technical
4469,3478,2024-03-17,General Inquiry
4470,4434,2024-04-03,Technical
4471,9211,2025-06-08,Billing
4472,7753,2025-01-17,Billing
4473,7920,2024-03-08,Account Access
4474,7231,2024-04-02,Account Access
4475,8792,2024-06-29,Technical
4476,4243,2024-12-24,Technical
4477,4583,2025-06-03,Technical
4478,1573,2024-01-08,General Inquiry
4479,1766,2025-01-06,General Inquiry
4480,7418,2024-09-07,Technical
4481,2687,2024-12-10,Technical
4482,8479,2024-11-23,Billing
4483,2055,2025-07-20,Technical
4484,2197,2024-12-17,Billing
4485,1168,2024-10-31,General Inquiry
4486,8930,2025-06-27,Technical
4487,6091,2024-10-28,General Inquiry
4488,225,2024-09-23,Billing
4489,279,2025-04-12,Account Access
4490,1841,2024-03-31,Billing
4491,6436,2024-02-15,Technical
4492,7690,2024-07-21,Account Access
4493,3204,2025-06-21,General Inquiry
4494,7199,2024-05-07,General Inquiry
4495,4218,2024-08-29,Technical
4496,1087,2024-06-05,Technical
4497,3778,2024-05-27,General Inquiry
4498,2479,2025-06-25,Technical
4499,9779,2024-02-23,Technical
4500,5952,2025-08-02,Billing
4501,158,2024-10-14,Technical
4502,7869,2024-07-07,Billing
4503,5137,2024-10-30,Technical
4504,3155,2024-04-05,Account Access
4505,2602,2024-03-27,Account Access
4506,7854,2024-09-10,Account Access
4507,3793,2024-06-25,Technical
4508,1260,2025-02-10,Technical
4509,6845,2025-03-02,Billing
4510,4462,2024-01-09,Account Access
4511,9644,2024-07-11,Technical
4512,6283,2024-02-12,Technical
4513,6282,2025-07-30,Technical
4514,7583,2024-10-16,Billing
4515,6627,2025-02-08,Technical
4516,284,2024-11-17,Technical
4517,7938,2025-05-21,General Inquiry
4518,7452,2024-10-03,Technical
4519,869,2024-05-22,Account Access
4520,8896,2025-09-27,Account Access
4521,344,2024-10-18,General Inquiry
4522,4474,2024-02-17,Billing
4523,9004,2024-01-24,General Inquiry
4524,4643,2025-05-01,Technical
4525,1723,2025-05-22,Technical
4526,7262,2025-01-19,Account Access
4527,2310,2025-08-28,General Inquiry
4528,1302,2025-04-23,Billing
4529,5599,2025-03-03,Technical
4530,7834,2024-11-08,Technical
4531,2496,2024-05-12,Account Access
4532,9281,2024-03-11,General Inquiry
4533,5867,2024-01-29,Technical
4534,8638,2024-08-21,Technical
4535,7585,2025-09-05,Billing
4536,946,2025-09-19,Billing
4537,2973,2025-04-06,Technical
4538,4270,2024-05-12,Account Access
4539,9837,2025-04-23,Technical
4540,999,2024-12-17,Technical
4541,8735,2025-06-09,Technical
4542,4638,2025-08-01,Technical
4543,7204,2024-06-20,Account Access
4544,4315,2025-02-01,Account Access
4545,8887,2024-07-27,Account Access
4546,8743,2024-02-18,Billing
4547,9452,2024-09-21,Technical
4548,3288,2024-10-19,General Inquiry
4549,1237,2024-02-05,Billing
4550,4135,2025-08-13,Account Access
4551,7975,2025-07-14,General Inquiry
4552,9067,2025-05-19,Technical
4553,5683,2025-09-08,Technical
4554,4443,2025-08-26,Billing
4555,6164,2025-09-19,Billing
4556,2943,2024-12-31,Billing
4557,1525,2024-11-03,Technical
4558,1217,2024-04-06,Technical
4559,40,2024-05-13,Technical
4560,7729,2024-03-17,Technical
4561,4858,2024-05-09,Account Access
4562,8933,2024-01-24,Technical
4563,2016,2025-07-04,Account Access
4564,748,2025-10-02,Technical
4565,4997,2024-03-04,Billing
4566,5113,2024-07-17,General Inquiry
4567,8975,2024-06-23,Billing
4568,7287,2024-04-20,Technical
4569,2178,2025-04-10,Account Access
4570,577,2024-01-02,Billing
4571,8854,2024-08-03,Technical
4572,430,2025-05-07,Billing
4573,5433,2024-07-28,Account Access
4574,6995,2024-10-22,Billing
4575,7902,2024-01-12,Billing
4576,2141,2024-11-27,Technical
4577,6364,2024-01-04,Technical
4578,1592,2024-02-04,Billing
4579,2118,2024-04-25,Technical
4580,5529,2024-05-16,General Inquiry
4581,7056,2025-01-15,General Inquiry
4582,3648,2025-05-31,Technical
4583,7195,2025-01-29,General Inquiry
4584,5451,2024-04-03,Technical
4585,226,2025-07-22,Technical
4586,7414,2025-08-25,Billing
4587,9099,2024-12-04,Account Access
4588,1997,2025-04-22,Technical
4589,3269,2024-09-14,General Inquiry
4590,2256,2025-05-05,General Inquiry
4591,462,2024-04-04,General Inquiry
4592,5824,2025-01-21,Technical
4593,6679,2025-03-24,General Inquiry
4594,9376,2024-10-15,Billing
4595,2648,2025-01-09,Technical
4596,3656,2024-04-02,Technical
4597,5819,2024-05-12,Technical
4598,8420,2025-04-15,Account Access
4599,1616,2024-04-03,Technical
4600,4023,2024-01-15,General Inquiry
4601,5230,2025-01-01,Account Access
4602,8786,2024-08-27,General Inquiry
4603,8678,2024-07-29,Account Access
4604,6177,2025-02-26,Billing
4605,9658,2025-01-12,Billing
4606,3237,2025-03-31,Technical
4607,5233,2025-06-26,Technical
4608,4496,2024-12-20,Billing
4609,3065,2024-02-28,General Inquiry
4610,5284,2025-03-23,General Inquiry
4611,8581,2024-07-15,Billing
4612,3867,2024-02-25,Account Access
4613,2905,2025-07-07,Technical
4614,8479,2024-03-10,Billing
4615,8430,2024-09-08,Billing
4616,3303,2025-10-04,General Inquiry
4617,1003,2025-06-23,Technical
4618,8608,2024-07-19,Technical
4619,577,2025-06-05,Technical
4620,9949,2025-04-18,Technical
4621,3990,2025-07-19,Technical
4622,2281,2025-03-29,General Inquiry
4623,9250,2025-05-03,Technical
4624,8601,2025-03-23,Technical
4625,6208,2024-09-01,Billing
4626,1487,2024-02-23,Billing
4627,4284,2025-07-13,Billing
4628,8795,2024-11-16,Billing
4629,3951,2024-09-25,General Inquiry
4630,7609,2024-10-28,Billing
4631,9712,2025-08-19,Account Access
4632,4915,2025-05-15,Account Access
4633,3738,2025-01-30,Technical
4634,4891,2024-04-30,Account Access
4635,7405,2025-07-09,Technical
4636,74,2025-04-07,General Inquiry
4637,2318,2025-01-28,Account Access
4638,8453,2024-08-05,Account Access
4639,9094,2024-11-27,General Inquiry
4640,6591,2025-03-27,Technical
4641,1991,2024-07-19,General Inquiry
4642,2242,2025-08-28,Account Access
4643,9687,2025-02-21,Account Access
4644,6715,2025-04-15,Billing
4645,8170,2025-09-28,Account Access
4646,2258,2025-09-26,Account Access
4647,6682,2024-06-10,Billing
4648,2231,2025-06-27,Billing
4649,1612,2024-05-11,General Inquiry
4650,6111,2025-07-20,Technical
4651,815,2024-07-23,General Inquiry
4652,7106,2025-02-22,Account Access
4653,1364,2025-06-01,Technical
4654,2515,2024-07-24,General Inquiry
4655,6862,2024-03-12,Account Access
4656,3776,2024-05-22,Technical
4657,2509,2024-10-25,Billing
4658,5304,2024-12-25,Billing
4659,1171,2024-11-07,Technical
4660,1859,2024-11-18,Account Access
4661,3970,2024-07-11,Billing
4662,203,2024-05-05,Technical
4663,7890,2024-05-06,Technical
4664,6806,2024-02-10,Account Access
4665,7544,2025-06-18,Account Access
4666,7050,2025-05-24,General Inquiry
4667,600,2024-01-25,General Inquiry
4668,5568,2025-09-25,Billing
4669,5864,2024-05-11,Billing
4670,7121,2025-06-24,Technical
4671,8472,2024-06-13,General Inquiry
4672,2773,2024-06-29,Technical
4673,2049,2024-03-11,Account Access
4674,9928,2025-09-28,General Inquiry
4675,1734,2025-08-04,Technical
4676,8624,2025-03-26,Technical
4677,2694,2025-07-18,General Inquiry
4678,5001,2024-04-22,Technical
4679,7385,2025-02-05,General Inquiry
4680,368,2024-07-02,Technical
4681,7428,2025-04-23,Account Access
4682,1513,2024-08-22,Technical
4683,1820,2024-01-07,Account Access
4684,9070,2024-02-11,Technical
4685,9825,2025-04-19,Technical
4686,2201,2024-10-23,Billing
4687,777,2025-07-28,Technical
4688,4827,2025-04-18,General Inquiry
4689,1464,2024-03-11,Account Access
4690,8130,2025-02-17,General Inquiry
4691,976,2024-06-27,General Inquiry
4692,8908,2024-05-07,Account Access
4693,1111,2024-12-11,General Inquiry
4694,1504,2024-06-26,General Inquiry
4695,6886,2025-08-08,Account Access
4696,2688,2024-02-16,General Inquiry
4697,7952,2025-10-07,Billing
4698,430,2025-05-04,Technical
4699,5362,2024-02-14,General Inquiry
4700,2827,2024-02-25,General Inquiry
4701,7502,2024-10-03,Billing
4702,6899,2024-07-08,General Inquiry
4703,4994,2024-04-12,Billing
4704,1923,2024-08-26,Technical
4705,8721,2024-04-30,Billing
4706,74,2024-06-26,Technical
4707,8621,2025-09-24,Technical
4708,6555,2025-03-11,Account Access
4709,4884,2025-07-07,General Inquiry
4710,442,2024-07-08,Billing
4711,1506,2025-09-25,Technical
4712,6320,2025-01-07,Account Access
4713,654,2024-05-09,General Inquiry
4714,4438,2024-07-11,General Inquiry
4715,2577,2024-03-13,Technical
4716,8388,2024-10-26,Billing
4717,7018,2024-12-07,Billing
4718,287,2025-08-20,Billing
4719,8276,2025-06-11,Technical
4720,3490,2024-10-31,Technical
4721,824,2024-08-27,Technical
4722,4563,2024-11-29,Technical
4723,1267,2025-06-25,Technical
4724,9790,2025-06-30,Billing
4725,8098,2025-08-09,Billing
4726,7810,2025-08-09,Account Access
4727,443,2025-03-06,Account Access
4728,4417,2024-11-08,Account Access
4729,6433,2024-08-06,General Inquiry
4730,57,2024-05-20,Technical
4731,5502,2024-04-16,General Inquiry
4732,1362,2024-09-07,Account Access
4733,3153,2025-09-02,Technical
4734,2268,2024-06-30,General Inquiry
4735,7338,2025-04-09,Technical
4736,3566,2024-09-27,General Inquiry
4737,4895,2025-06-05,Billing
4738,3352,2025-08-30,Account Access
4739,5329,2025-05-14,General Inquiry
4740,9037,2024-06-17,General Inquiry
4741,8439,2025-01-04,General Inquiry
4742,606,2025-07-20,Account Access
4743,5612,2024-06-10,Technical
4744,1318,2025-06-28,Technical
4745,4183,2025-03-09,Technical
4746,7077,2025-05-09,Technical
4747,5151,2024-07-21,Account Access
4748,2243,2025-05-14,Technical
4749,4976,2024-08-31,General Inquiry
4750,4414,2025-05-31,Account Access
4751,1815,2025-06-01,Technical
4752,7161,2025-09-12,Account Access
4753,6076,2025-10-09,General Inquiry
4754,3928,2024-09-03,Technical
4755,3395,2025-04-18,Account Access
4756,4069,2024-11-17,Billing
4757,25,2025-01-11,General Inquiry
4758,6104,2024-05-26,Billing
4759,6554,2025-06-19,Technical
4760,6438,2025-04-22,Technical
4761,730,2025-01-24,Technical
4762,3694,2025-07-23,General Inquiry
4763,6908,2024-07-15,General Inquiry
4764,7480,2024-12-15,Account Access
4765,3245,2025-08-23,Technical
4766,2698,2025-01-14,Technical
4767,523,2024-10-31,Billing
4768,1175,2025-05-05,Technical
4769,7029,2024-02-15,General Inquiry
4770,9812,2024-12-18,Account Access
4771,8446,2025-04-07,Technical
4772,6239,2024-01-15,Account Access
4773,226,2024-10-08,Billing
4774,5088,2025-05-02,Technical
4775,8143,2024-10-15,Account Access
4776,6563,2024-04-01,General Inquiry
4777,8125,2025-05-23,Account Access
4778,8468,2024-10-02,Account Access
4779,6357,2024-04-13,Technical
4780,9790,2024-07-13,Billing
4781,3471,2025-01-15,Billing
4782,9699,2025-02-19,Billing
4783,2763,2024-10-30,General Inquiry
4784,9336,2024-10-06,Technical
4785,6421,2024-06-09,Billing
4786,4769,2025-08-20,Account Access
4787,2165,2024-09-17,Technical
4788,420,2025-06-03,Account Access
4789,5122,2024-09-02,General Inquiry
4790,8511,2025-04-18,General Inquiry
4791,9170,2024-10-31,Account Access
4792,7910,2025-04-13,Account Access
4793,1581,2024-06-19,Technical
4794,5096,2025-03-21,Technical
4795,6930,2024-09-07,Technical
4796,5291,2024-11-01,Billing
4797,368,2024-03-11,Technical
4798,365,2025-06-03,General Inquiry
4799,4943,2024-07-18,General Inquiry
4800,2529,2024-02-18,General Inquiry
4801,523,2024-08-10,Billing
4802,902,2024-09-22,General Inquiry
4803,9,2025-09-11,Technical
4804,5953,2024-07-26,Billing
4805,2200,2024-06-26,General Inquiry
4806,2778,2024-05-14,Account Access
4807,613,2025-03-14,Account Access
4808,1643,2024-04-14,Account Access
4809,6149,2024-05-25,Technical
4810,4614,2024-02-23,Billing
4811,3086,2024-11-07,Technical
4812,4325,2024-02-22,Technical
4813,9673,2024-08-30,Account Access
4814,6946,2025-09-05,Account Access
4815,9647,2024-06-26,Account Access
4816,9978,2024-09-06,General Inquiry
4817,405,2024-07-25,Account Access
4818,3941,2025-02-18,Technical
4819,1135,2024-06-12,Account Access
4820,1292,2024-08-02,Technical
4821,2510,2024-04-19,Account Access
4822,6538,2025-03-07,Technical
4823,3572,2025-04-19,Billing
4824,1216,2024-09-26,Billing
4825,7724,2024-10-31,General Inquiry
4826,4896,2024-02-16,Technical
4827,2879,2024-11-14,Account Access
4828,9771,2024-02-04,Account Access
4829,2705,2025-07-12,Technical
4830,2207,2025-07-05,General Inquiry
4831,585,2024-02-11,General Inquiry
4832,7365,2024-01-27,Billing
4833,2219,2025-03-27,Account Access
4834,753,2024-02-27,General Inquiry
4835,1898,2025-03-02,General Inquiry
4836,4885,2024-11-05,Billing
4837,2892,2024-11-13,General Inquiry
4838,6035,2024-05-16,Account Access
4839,8271,2025-10-17,Billing
4840,3308,2025-05-17,Technical
4841,1857,2024-04-15,Technical
4842,464,2025-06-04,Account Access
4843,2772,2025-07-06,Technical
4844,948,2024-06-21,Technical
4845,6655,2025-01-03,Billing
4846,4620,2024-06-01,Technical
4847,2262,2025-06-19,Technical
4848,1659,2024-12-14,General Inquiry
4849,330,2024-08-18,Billing
4850,298,2025-04-21,Technical
4851,2633,2024-02-28,Technical
4852,9310,2024-02-16,Billing
4853,6536,2025-06-05,Account Access
4854,4635,2024-01-09,Billing
4855,3206,2025-07-07,General Inquiry
4856,6436,2024-12-24,Technical
4857,6715,2024-03-05,Billing
4858,2917,2024-02-15,General Inquiry
4859,3390,2025-07-01,Billing
4860,25,2024-12-30,Billing
4861,7031,2024-11-11,General Inquiry
4862,4559,2024-08-25,Billing
4863,4156,2024-07-06,General Inquiry
4864,378,2024-10-08,General Inquiry
4865,477,2024-06-20,Technical
4866,4732,2024-03-26,Technical
4867,1805,2024-11-30,Technical
4868,5317,2024-05-01,Technical
4869,7499,2025-05-22,General Inquiry
4870,3904,2025-10-14,Billing
4871,4597,2024-06-12,Account Access
4872,7609,2025-05-24,Technical
4873,3143,2024-01-01,Billing
4874,6475,2025-07-14,Technical
4875,949,2025-01-23,Technical
4876,105,2025-08-28,Billing
4877,6025,2025-06-10,General Inquiry
4878,3066,2024-01-22,General Inquiry
4879,3006,2024-02-29,Billing
4880,7018,2024-10-17,Billing
4881,869,2024-07-28,Billing
4882,6942,2025-04-18,General Inquiry
4883,1522,2024-08-10,Billing
4884,9767,2025-07-08,Technical
4885,7937,2024-02-04,Technical
4886,9384,2024-08-17,Account Access
4887,6433,2024-05-18,Technical
4888,6742,2024-10-15,General Inquiry
4889,9722,2025-08-14,Technical
4890,4029,2024-01-20,Account Access
4891,5802,2024-09-05,Technical
4892,723,2025-08-06,Account Access
4893,841,2024-02-20,General Inquiry
4894,2336,2025-09-30,Technical
4895,5568,2025-06-05,Technical
4896,7294,2025-04-01,General Inquiry
4897,1858,2025-04-13,General Inquiry
4898,1440,2025-03-19,Technical
4899,1982,2024-12-29,General Inquiry
4900,2427,2025-10-03,Technical
4901,4108,2024-10-26,Billing
4902,2878,2024-09-08,Technical
4903,6071,2024-01-10,General Inquiry
4904,1074,2024-03-26,Account Access
4905,3107,2025-07-08,General Inquiry
4906,8270,2025-09-07,Technical
4907,4328,2025-08-01,Account Access
4908,2675,2024-06-27,Account Access
4909,2663,2025-06-19,Billing
4910,3269,2025-09-12,Technical
4911,2379,2025-01-06,Technical
4912,8064,2025-01-27,General Inquiry
4913,3332,2024-10-28,Technical
4914,4309,2025-01-25,Account Access
4915,7125,2024-03-23,Account Access
4916,9292,2024-02-11,Technical
4917,6551,2024-01-19,General Inquiry
4918,208,2024-02-09,Account Access
4919,7952,2024-04-18,General Inquiry
4920,3147,2025-07-22,General Inquiry
4921,3015,2025-04-15,Account Access
4922,7668,2025-05-08,General Inquiry
4923,2925,2024-09-05,Account Access
4924,1116,2024-06-05,Technical
4925,183,2024-11-03,Billing
4926,6379,2025-06-29,Technical
4927,8856,2025-07-26,General Inquiry
4928,6698,2025-07-12,Technical
4929,8889,2024-09-11,Technical
