user_id,tenure_days,days_since_last_event,total_support_tickets,has_billing_issue,plan_type,billing_cycle,churn
579,336,7,0.0,0.0,Family,Annual,False
580,351,1,0.0,0.0,Premium,Monthly,False
581,347,14,1.0,0.0,Family,Annual,False
582,638,7,1.0,0.0,Premium,Monthly,False
583,638,0,0.0,0.0,Premium,Annual,False
584,552,38,1.0,0.0,Basic,Monthly,False
585,654,10,2.0,0.0,Premium,Annual,False
586,629,7,0.0,0.0,Family,Annual,False
587,366,92,0.0,0.0,Family,Annual,False
588,416,18,0.0,0.0,Family,Annual,False
589,519,6,0.0,0.0,Basic,Monthly,False
590,428,11,0.0,0.0,Premium,Monthly,False
591,622,7,0.0,0.0,Family,Annual,False
592,598,40,6.0,1.0,Basic,Monthly,True
593,617,1,0.0,0.0,Basic,Annual,False
594,356,25,1.0,1.0,Basic,Annual,False
595,341,0,0.0,0.0,Family,Annual,False
596,475,8,1.0,0.0,Family,Annual,False
597,577,71,0.0,0.0,Premium,Monthly,False
598,315,2,0.0,0.0,Family,Annual,False
599,403,12,0.0,0.0,Family,Annual,False
600,392,10,1.0,0.0,Basic,Annual,False
601,480,5,1.0,0.0,Family,Annual,False
602,612,69,0.0,0.0,Basic,Monthly,False
603,349,2,2.0,0.0,Family,Annual,False
604,370,10,0.0,0.0,Family,Annual,False
605,372,1,0.0,0.0,Basic,Monthly,False
606,592,23,1.0,0.0,Basic,Annual,False
607,518,52,1.0,0.0,Basic,Annual,True
608,302,7,0.0,0.0,Premium,Monthly,False
609,410,6,0.0,0.0,Basic,Monthly,False
610,298,21,1.0,1.0,Premium,Monthly,False
611,575,32,0.0,0.0,Premium,Monthly,False
612,491,3,0.0,0.0,Basic,Monthly,False
613,639,2,1.0,0.0,Premium,Monthly,False
614,294,13,0.0,0.0,Premium,Monthly,False
615,368,2,2.0,0.0,Premium,Monthly,False
616,379,10,0.0,0.0,Family,Annual,False
617,629,53,1.0,0.0,Family,Annual,False
618,396,19,1.0,0.0,Basic,Annual,False
619,541,23,0.0,0.0,Family,Annual,False
620,605,12,0.0,0.0,Basic,Annual,False
621,345,6,0.0,0.0,Premium,Monthly,False
622,570,5,1.0,0.0,Family,Annual,False
623,606,6,1.0,0.0,Basic,Annual,False
624,501,10,0.0,0.0,Basic,Annual,False
625,557,35,0.0,0.0,Basic,Monthly,False
626,455,2,0.0,0.0,Premium,Monthly,False
627,408,45,2.0,1.0,Family,Annual,True
628,561,9,1.0,1.0,Family,Annual,False
629,474,5,0.0,0.0,Basic,Annual,False
630,325,27,0.0,0.0,Premium,Annual,False
631,481,63,0.0,0.0,Premium,Annual,False
632,634,7,0.0,0.0,Family,Annual,False
633,372,33,2.0,1.0,Premium,Monthly,True
634,418,3,0.0,0.0,Family,Annual,False
635,487,17,2.0,0.0,Basic,Monthly,False
636,603,43,0.0,0.0,Family,Annual,False
637,441,5,1.0,0.0,Family,Annual,False
638,374,24,0.0,0.0,Basic,Annual,False
639,606,5,1.0,0.0,Family,Annual,False
640,465,29,0.0,0.0,Family,Annual,False
641,332,20,1.0,0.0,Family,Annual,False
642,625,31,3.0,1.0,Family,Annual,True
643,374,8,0.0,0.0,Premium,Annual,False
644,652,0,0.0,0.0,Basic,Monthly,False
645,401,6,1.0,0.0,Basic,Annual,False
646,557,3,0.0,0.0,Basic,Annual,False
647,398,2,0.0,0.0,Premium,Monthly,False
648,453,2,0.0,0.0,Premium,Annual,False
649,611,17,0.0,0.0,Family,Annual,False
650,642,0,0.0,0.0,Family,Annual,False
651,350,9,0.0,0.0,Family,Annual,False
652,443,10,1.0,0.0,Family,Annual,False
653,445,28,0.0,0.0,Family,Annual,False
654,478,6,2.0,0.0,Premium,Monthly,False
655,391,15,0.0,0.0,Basic,Monthly,False
656,426,7,0.0,0.0,Premium,Monthly,False
657,331,0,0.0,0.0,Premium,Annual,False
658,444,5,1.0,0.0,Family,Annual,False
659,623,14,0.0,0.0,Basic,Monthly,False
660,516,2,0.0,0.0,Premium,Monthly,False
661,584,3,1.0,0.0,Family,Annual,False
662,353,20,0.0,0.0,Family,Annual,False
663,521,32,1.0,0.0,Family,Annual,True
664,554,25,1.0,0.0,Premium,Monthly,False
665,557,6,0.0,0.0,Basic,Annual,False
666,304,15,0.0,0.0,Family,Annual,False
667,599,2,0.0,0.0,Family,Annual,False
668,367,6,0.0,0.0,Premium,Monthly,False
669,299,14,1.0,0.0,Basic,Annual,False
670,512,76,1.0,0.0,Basic,Annual,False
671,320,5,0.0,0.0,Premium,Annual,False
672,596,1,0.0,0.0,Premium,Monthly,False
673,374,22,0.0,0.0,Premium,Monthly,False
674,335,20,0.0,0.0,Basic,Annual,False
675,519,38,1.0,0.0,Family,Annual,False
676,382,16,0.0,0.0,Basic,Annual,False
677,361,4,0.0,0.0,Basic,Monthly,False
678,550,6,2.0,0.0,Basic,Annual,False
679,399,18,0.0,0.0,Premium,Monthly,False
680,603,11,0.0,0.0,Premium,Annual,False
681,619,9,0.0,0.0,Premium,Monthly,False
682,656,6,0.0,0.0,Basic,Annual,False
683,373,42,0.0,0.0,Basic,Annual,False
684,559,24,0.0,0.0,Basic,Annual,False
685,311,22,0.0,0.0,Premium,Annual,False
686,305,23,0.0,0.0,Basic,Annual,False
687,584,23,2.0,1.0,Family,Annual,False
688,312,13,0.0,0.0,Premium,Monthly,False
689,604,17,1.0,0.0,Basic,Monthly,False
690,348,5,1.0,0.0,Basic,Annual,False
691,413,34,0.0,0.0,Family,Annual,False
692,550,14,0.0,0.0,Basic,Annual,False
693,651,32,0.0,0.0,Basic,Annual,False
694,626,1,0.0,0.0,Basic,Monthly,False
695,425,9,0.0,0.0,Basic,Annual,False
696,572,15,0.0,0.0,Basic,Monthly,False
697,334,9,0.0,0.0,Premium,Monthly,False
698,475,4,0.0,0.0,Family,Annual,False
699,515,73,1.0,1.0,Basic,Annual,False
700,652,8,0.0,0.0,Premium,Monthly,False
701,471,9,0.0,0.0,Premium,Monthly,False
702,399,5,1.0,0.0,Family,Annual,False
703,477,65,0.0,0.0,Premium,Monthly,False
704,356,3,0.0,0.0,Family,Annual,False
705,544,4,1.0,0.0,Basic,Annual,False
706,578,10,0.0,0.0,Basic,Annual,False
707,482,15,0.0,0.0,Basic,Annual,False
708,367,4,1.0,0.0,Basic,Annual,False
709,427,1,0.0,0.0,Premium,Annual,False
710,307,4,0.0,0.0,Family,Annual,False
711,645,39,0.0,0.0,Family,Annual,False
712,342,8,1.0,0.0,Family,Annual,False
713,632,6,0.0,0.0,Basic,Monthly,False
714,415,22,1.0,0.0,Basic,Monthly,False
715,511,34,0.0,0.0,Basic,Monthly,False
716,455,25,0.0,0.0,Basic,Monthly,False
717,347,9,0.0,0.0,Premium,Monthly,False
718,655,7,0.0,0.0,Family,Annual,False
719,562,15,0.0,0.0,Family,Annual,False
720,291,42,0.0,0.0,Family,Annual,False
721,372,0,0.0,0.0,Family,Annual,False
722,508,2,0.0,0.0,Premium,Annual,False
723,628,28,2.0,0.0,Family,Annual,False
724,333,34,0.0,0.0,Basic,Monthly,False
725,565,4,0.0,0.0,Family,Annual,False
726,336,10,0.0,0.0,Premium,Monthly,False
727,444,17,0.0,0.0,Basic,Monthly,False
728,389,19,0.0,0.0,Premium,Monthly,False
729,527,23,0.0,0.0,Premium,Monthly,False
730,427,33,6.0,0.0,Basic,Monthly,True
731,496,6,0.0,0.0,Premium,Annual,False
732,374,7,0.0,0.0,Premium,Monthly,False
733,501,0,1.0,1.0,Family,Annual,False
734,392,32,0.0,0.0,Basic,Monthly,False
735,537,1,0.0,0.0,Family,Annual,False
736,433,23,0.0,0.0,Basic,Annual,False
737,561,15,0.0,0.0,Basic,Monthly,False
738,425,8,1.0,0.0,Family,Annual,False
739,554,0,0.0,0.0,Basic,Annual,False
740,562,23,1.0,0.0,Family,Annual,False
741,655,4,0.0,0.0,Premium,Annual,False
742,650,22,0.0,0.0,Basic,Annual,False
743,652,11,0.0,0.0,Premium,Monthly,False
744,635,7,0.0,0.0,Premium,Annual,False
745,320,1,0.0,0.0,Premium,Annual,False
746,536,4,0.0,0.0,Premium,Annual,False
747,501,5,0.0,0.0,Premium,Monthly,False
748,608,47,1.0,0.0,Family,Annual,False
749,427,23,0.0,0.0,Premium,Annual,False
750,368,1,0.0,0.0,Family,Annual,False
751,427,12,0.0,0.0,Premium,Annual,False
752,452,3,0.0,0.0,Basic,Annual,False
753,463,19,1.0,0.0,Premium,Monthly,False
754,521,2,0.0,0.0,Family,Annual,False
755,291,1,0.0,0.0,Premium,Monthly,False
756,371,164,0.0,0.0,Basic,Monthly,False
757,560,10,0.0,0.0,Basic,Annual,False
758,605,33,0.0,0.0,Basic,Monthly,False
759,430,3,0.0,0.0,Family,Annual,False
760,527,0,0.0,0.0,Basic,Monthly,False
761,549,1,0.0,0.0,Basic,Annual,False
762,454,10,0.0,0.0,Family,Annual,False
763,434,35,0.0,0.0,Family,Annual,False
764,612,4,0.0,0.0,Premium,Monthly,False
765,607,33,0.0,0.0,Premium,Annual,False
766,368,1,1.0,0.0,Family,Annual,False
767,367,29,1.0,0.0,Basic,Annual,False
768,642,3,0.0,0.0,Basic,Monthly,False
769,630,14,0.0,0.0,Basic,Annual,False
770,442,6,1.0,0.0,Basic,Annual,False
771,566,1,0.0,0.0,Basic,Monthly,False
772,358,22,1.0,0.0,Premium,Annual,False
773,429,54,0.0,0.0,Family,Annual,False
774,554,15,0.0,0.0,Basic,Monthly,False
775,402,5,0.0,0.0,Basic,Annual,False
776,651,3,1.0,0.0,Family,Annual,False
777,422,10,1.0,0.0,Premium,Annual,False
778,476,8,1.0,0.0,Family,Annual,False
779,622,4,0.0,0.0,Basic,Monthly,False
780,509,0,0.0,0.0,Basic,Monthly,False
781,368,3,0.0,0.0,Basic,Annual,False
782,387,0,0.0,0.0,Premium,Annual,False
783,514,13,0.0,0.0,Basic,Monthly,False
784,327,9,0.0,0.0,Premium,Annual,False
785,626,32,7.0,1.0,Premium,Monthly,True
786,424,52,0.0,0.0,Family,Annual,False
787,320,0,0.0,0.0,Premium,Monthly,False
788,297,1,0.0,0.0,Premium,Monthly,False
789,330,7,1.0,0.0,Basic,Annual,False
790,592,2,0.0,0.0,Basic,Annual,False
791,297,30,1.0,0.0,Family,Annual,False
792,478,34,0.0,0.0,Premium,Annual,True
793,319,4,0.0,0.0,Basic,Annual,False
794,316,7,2.0,0.0,Premium,Monthly,False
795,319,0,1.0,0.0,Premium,Annual,False
796,419,1,0.0,0.0,Basic,Annual,False
797,304,0,0.0,0.0,Basic,Annual,False
798,411,55,0.0,0.0,Family,Annual,False
799,559,10,0.0,0.0,Family,Annual,False
800,495,13,1.0,0.0,Basic,Annual,False
801,531,29,0.0,0.0,Basic,Monthly,False
802,359,45,3.0,0.0,Family,Annual,True
803,527,7,0.0,0.0,Basic,Annual,False
804,360,8,2.0,1.0,Basic,Annual,False
805,600,24,0.0,0.0,Family,Annual,False
806,470,0,0.0,0.0,Basic,Annual,False
807,340,50,5.0,1.0,Premium,Monthly,True
808,402,2,0.0,0.0,Basic,Annual,False
809,299,12,0.0,0.0,Premium,Monthly,False
810,470,19,1.0,0.0,Family,Annual,False
811,378,4,0.0,0.0,Family,Annual,False
812,428,6,0.0,0.0,Basic,Annual,False
813,587,8,0.0,0.0,Premium,Annual,False
814,456,1,0.0,0.0,Basic,Monthly,False
815,436,2,1.0,0.0,Premium,Monthly,False
816,397,0,0.0,0.0,Premium,Monthly,False
817,387,3,0.0,0.0,Basic,Annual,False
818,293,7,0.0,0.0,Premium,Annual,False
819,332,12,0.0,0.0,Basic,Annual,False
820,632,56,0.0,0.0,Basic,Annual,False
821,590,32,2.0,0.0,Family,Annual,True
822,366,22,1.0,0.0,Premium,Annual,False
823,641,2,0.0,0.0,Premium,Monthly,False
824,471,30,4.0,1.0,Premium,Monthly,True
825,604,9,0.0,0.0,Basic,Annual,False
826,472,6,1.0,1.0,Family,Annual,False
827,333,36,1.0,0.0,Premium,Monthly,False
828,343,28,0.0,0.0,Family,Annual,False
829,533,14,1.0,0.0,Basic,Annual,False
830,499,4,0.0,0.0,Basic,Monthly,False
831,500,0,0.0,0.0,Premium,Monthly,False
832,434,32,0.0,0.0,Basic,Monthly,False
833,536,14,1.0,0.0,Family,Annual,False
834,430,2,0.0,0.0,Basic,Monthly,False
835,295,29,0.0,0.0,Premium,Monthly,False
836,517,14,0.0,0.0,Basic,Monthly,False
837,601,2,0.0,0.0,Basic,Annual,False
838,488,9,0.0,0.0,Premium,Annual,False
839,439,7,0.0,0.0,Premium,Annual,False
840,510,28,0.0,0.0,Basic,Monthly,False
841,492,9,1.0,0.0,Family,Annual,False
842,551,0,0.0,0.0,Basic,Annual,False
843,626,19,0.0,0.0,Basic,Monthly,False
844,534,23,0.0,0.0,Basic,Monthly,False
845,346,35,1.0,0.0,Basic,Monthly,True
846,305,39,1.0,0.0,Premium,Annual,False
847,600,6,0.0,0.0,Premium,Monthly,False
848,499,29,0.0,0.0,Family,Annual,False
849,408,33,0.0,0.0,Basic,Annual,False
850,614,21,1.0,0.0,Family,Annual,False
851,613,20,0.0,0.0,Premium,Annual,False
852,311,18,0.0,0.0,Basic,Annual,False
853,622,15,0.0,0.0,Basic,Monthly,False
854,378,2,0.0,0.0,Family,Annual,False
855,463,25,1.0,0.0,Basic,Monthly,False
856,408,10,0.0,0.0,Family,Annual,False
857,445,26,1.0,0.0,Family,Annual,False
858,422,6,0.0,0.0,Premium,Monthly,False
859,634,2,0.0,0.0,Premium,Monthly,False
860,647,2,0.0,0.0,Family,Annual,False
861,416,6,0.0,0.0,Premium,Monthly,False
862,381,13,0.0,0.0,Premium,Monthly,False
863,640,28,1.0,0.0,Basic,Monthly,False
864,480,1,1.0,0.0,Basic,Monthly,False
865,406,4,0.0,0.0,Family,Annual,False
866,512,8,1.0,0.0,Premium,Monthly,False
867,338,6,0.0,0.0,Premium,Annual,False
868,542,4,0.0,0.0,Basic,Monthly,False
869,382,33,3.0,1.0,Premium,Annual,True
870,436,0,0.0,0.0,Premium,Annual,False
871,516,14,0.0,0.0,Family,Annual,False
872,587,34,0.0,0.0,Premium,Monthly,False
873,382,3,0.0,0.0,Premium,Monthly,False
874,608,0,1.0,0.0,Premium,Annual,False
875,320,19,0.0,0.0,Basic,Monthly,False
876,610,0,0.0,0.0,Premium,Monthly,False
877,422,2,0.0,0.0,Premium,Annual,False
878,610,0,0.0,0.0,Premium,Monthly,False
879,428,21,1.0,0.0,Basic,Monthly,False
880,407,30,1.0,0.0,Basic,Annual,False
881,477,45,1.0,0.0,Basic,Annual,False
882,415,3,0.0,0.0,Family,Annual,False
883,294,9,0.0,0.0,Family,Annual,False
884,465,21,0.0,0.0,Premium,Annual,False
885,519,9,1.0,0.0,Premium,Annual,False
886,369,0,0.0,0.0,Premium,Monthly,False
887,383,1,0.0,0.0,Basic,Annual,False
888,504,0,0.0,0.0,Family,Annual,False
889,293,61,0.0,0.0,Premium,Monthly,False
890,345,13,0.0,0.0,Family,Annual,False
891,648,7,0.0,0.0,Basic,Monthly,False
892,404,3,0.0,0.0,Premium,Monthly,False
893,484,10,0.0,0.0,Premium,Annual,False
894,482,9,1.0,0.0,Basic,Annual,False
895,380,53,1.0,1.0,Basic,Monthly,False
896,305,9,0.0,0.0,Family,Annual,False
897,381,15,3.0,0.0,Premium,Monthly,False
898,656,7,1.0,0.0,Premium,Monthly,False
899,576,8,0.0,0.0,Basic,Monthly,False
900,525,1,0.0,0.0,Basic,Annual,False
901,424,33,1.0,0.0,Basic,Monthly,False
902,341,4,1.0,0.0,Premium,Monthly,False
903,612,2,1.0,0.0,Family,Annual,False
904,556,36,0.0,0.0,Basic,Annual,False
905,372,16,1.0,0.0,Premium,Monthly,False
906,354,2,0.0,0.0,Family,Annual,False
907,467,13,0.0,0.0,Premium,Monthly,False
908,366,35,2.0,0.0,Basic,Annual,True
909,453,57,0.0,0.0,Family,Annual,False
910,334,7,0.0,0.0,Family,Annual,False
911,336,46,0.0,0.0,Family,Annual,False
912,553,14,1.0,0.0,Premium,Annual,False
913,571,16,0.0,0.0,Premium,Monthly,False
914,376,0,0.0,0.0,Basic,Annual,False
915,389,0,0.0,0.0,Premium,Monthly,False
916,628,42,0.0,0.0,Basic,Annual,False
917,472,4,0.0,0.0,Family,Annual,False
918,528,49,1.0,0.0,Family,Annual,False
919,458,36,0.0,0.0,Basic,Annual,False
920,337,33,0.0,0.0,Premium,Monthly,False
921,475,5,0.0,0.0,Basic,Annual,False
922,563,17,0.0,0.0,Basic,Annual,False
923,434,0,0.0,0.0,Premium,Annual,False
924,518,2,0.0,0.0,Premium,Monthly,False
925,477,0,0.0,0.0,Family,Annual,False
926,616,30,5.0,1.0,Premium,Annual,True
927,560,17,1.0,1.0,Family,Annual,False
928,302,24,0.0,0.0,Premium,Annual,False
929,613,9,0.0,0.0,Premium,Monthly,False
930,512,4,0.0,0.0,Family,Annual,False
931,462,18,0.0,0.0,Premium,Monthly,False
932,309,6,0.0,0.0,Premium,Monthly,False
933,390,39,0.0,0.0,Premium,Monthly,False
934,487,9,0.0,0.0,Family,Annual,False
935,544,21,0.0,0.0,Basic,Monthly,False
936,602,17,0.0,0.0,Basic,Monthly,False
937,644,35,2.0,1.0,Family,Annual,True
938,355,24,0.0,0.0,Family,Annual,False
939,366,1,1.0,0.0,Family,Annual,False
940,397,5,0.0,0.0,Premium,Annual,False
941,516,5,0.0,0.0,Premium,Monthly,False
942,654,19,0.0,0.0,Basic,Monthly,False
943,312,13,0.0,0.0,Premium,Monthly,False
944,504,12,1.0,0.0,Basic,Annual,False
945,492,10,0.0,0.0,Basic,Annual,False
946,479,39,7.0,1.0,Basic,Annual,True
947,608,51,4.0,1.0,Basic,Annual,True
948,321,16,1.0,0.0,Basic,Monthly,False
949,297,5,1.0,0.0,Basic,Monthly,False
950,562,33,1.0,0.0,Premium,Annual,False
951,650,15,0.0,0.0,Premium,Annual,False
952,635,14,1.0,0.0,Family,Annual,False
953,352,6,0.0,0.0,Basic,Annual,False
954,451,19,1.0,0.0,Premium,Monthly,False
955,442,12,1.0,0.0,Premium,Annual,False
956,479,6,0.0,0.0,Family,Annual,False
957,383,7,1.0,0.0,Basic,Annual,False
958,455,0,1.0,0.0,Basic,Monthly,False
959,596,25,0.0,0.0,Premium,Monthly,False
960,649,5,0.0,0.0,Premium,Annual,False
961,390,74,0.0,0.0,Basic,Monthly,False
962,529,0,1.0,0.0,Basic,Annual,False
963,627,14,1.0,0.0,Basic,Monthly,False
964,551,59,0.0,0.0,Family,Annual,False
965,505,33,6.0,1.0,Basic,Monthly,True
966,524,7,0.0,0.0,Basic,Annual,False
967,634,4,1.0,0.0,Family,Annual,False
968,602,16,0.0,0.0,Basic,Annual,False
969,525,32,0.0,0.0,Basic,Annual,False
970,616,3,0.0,0.0,Family,Annual,False
971,566,42,0.0,0.0,Basic,Monthly,False
972,500,17,1.0,0.0,Basic,Monthly,False
973,414,4,0.0,0.0,Premium,Annual,False
974,474,7,1.0,0.0,Family,Annual,False
975,645,15,0.0,0.0,Premium,Monthly,False
976,591,29,1.0,0.0,Premium,Monthly,False
977,327,0,1.0,0.0,Basic,Monthly,False
978,429,30,0.0,0.0,Premium,Monthly,False
979,483,2,0.0,0.0,Basic,Monthly,False
980,469,13,0.0,0.0,Basic,Annual,False
981,610,13,1.0,0.0,Family,Annual,False
982,442,12,1.0,0.0,Premium,Annual,False
983,332,31,0.0,0.0,Premium,Monthly,False
984,646,1,0.0,0.0,Basic,Monthly,False
985,408,69,0.0,0.0,Basic,Annual,False
986,521,15,1.0,0.0,Premium,Annual,False
987,556,2,1.0,0.0,Premium,Monthly,False
988,536,13,1.0,0.0,Premium,Annual,False
989,647,19,2.0,1.0,Family,Annual,False
990,619,5,0.0,0.0,Family,Annual,False
991,391,7,0.0,0.0,Basic,Monthly,False
992,450,7,0.0,0.0,Premium,Annual,False
993,554,54,0.0,0.0,Family,Annual,False
994,515,20,1.0,0.0,Basic,Monthly,False
995,381,36,0.0,0.0,Family,Annual,False
996,375,42,0.0,0.0,Basic,Monthly,False
997,343,0,1.0,0.0,Premium,Annual,False
998,478,3,0.0,0.0,Family,Annual,False
999,324,6,1.0,0.0,Basic,Annual,False
1000,596,7,0.0,0.0,Premium,Monthly,False
1001,357,34,0.0,0.0,Premium,Monthly,False
1002,586,20,1.0,0.0,Premium,Monthly,False
1003,327,37,1.0,0.0,Family,Annual,True
1004,563,2,1.0,0.0,Basic,Monthly,False
1005,509,27,0.0,0.0,Premium,Annual,False
1006,454,20,0.0,0.0,Family,Annual,False
1007,640,19,0.0,0.0,Family,Annual,False
1008,649,45,2.0,0.0,Premium,Annual,True
1009,405,6,0.0,0.0,Basic,Annual,False
1010,590,43,0.0,0.0,Family,Annual,False
1011,624,36,0.0,0.0,Premium,Annual,False
1012,326,1,1.0,0.0,Basic,Annual,False
1013,297,30,5.0,1.0,Premium,Monthly,True
1014,623,2,0.0,0.0,Family,Annual,False
1015,574,17,0.0,0.0,Premium,Monthly,False
1016,522,26,0.0,0.0,Family,Annual,False
1017,542,6,0.0,0.0,Premium,Annual,False
1018,600,13,1.0,1.0,Premium,Monthly,False
1019,333,6,0.0,0.0,Basic,Monthly,False
1020,456,37,0.0,0.0,Family,Annual,False
1021,565,30,0.0,0.0,Premium,Annual,False
1022,440,6,0.0,0.0,Premium,Monthly,False
1023,593,19,1.0,0.0,Premium,Monthly,False
1024,584,38,0.0,0.0,Basic,Annual,False
1025,596,3,0.0,0.0,Premium,Monthly,False
1026,376,25,0.0,0.0,Family,Annual,False
1027,614,17,1.0,0.0,Family,Annual,False
1028,586,21,0.0,0.0,Family,Annual,False
1029,492,40,1.0,0.0,Premium,Monthly,False
1030,383,3,0.0,0.0,Family,Annual,False
1031,591,42,3.0,0.0,Premium,Annual,True
1032,631,0,1.0,0.0,Basic,Annual,False
1033,468,3,0.0,0.0,Premium,Monthly,False
1034,611,41,2.0,0.0,Basic,Annual,True
1035,392,2,0.0,0.0,Family,Annual,False
1036,598,56,1.0,0.0,Basic,Monthly,False
1037,405,0,0.0,0.0,Basic,Annual,False
1038,399,2,1.0,0.0,Family,Annual,False
1039,506,40,0.0,0.0,Basic,Monthly,False
1040,527,26,0.0,0.0,Family,Annual,False
1041,451,10,1.0,0.0,Premium,Monthly,False
1042,348,8,0.0,0.0,Premium,Annual,False
1043,333,35,1.0,0.0,Basic,Annual,False
1044,483,8,0.0,0.0,Family,Annual,False
1045,434,22,0.0,0.0,Family,Annual,False
1046,642,21,1.0,0.0,Family,Annual,False
1047,403,22,2.0,1.0,Basic,Annual,False
1048,445,0,0.0,0.0,Family,Annual,False
1049,398,23,0.0,0.0,Basic,Monthly,False
1050,612,5,0.0,0.0,Basic,Annual,False
1051,294,6,0.0,0.0,Premium,Monthly,False
1052,363,15,0.0,0.0,Basic,Monthly,False
1053,526,3,1.0,0.0,Premium,Annual,False
1054,401,5,0.0,0.0,Premium,Annual,False
1055,370,16,0.0,0.0,Basic,Annual,False
1056,647,1,0.0,0.0,Family,Annual,False
1057,421,11,0.0,0.0,Family,Annual,False
1058,559,6,0.0,0.0,Premium,Monthly,False
1059,308,20,0.0,0.0,Family,Annual,False
1060,627,7,0.0,0.0,Premium,Monthly,False
1061,654,1,1.0,0.0,Premium,Annual,False
1062,540,10,0.0,0.0,Basic,Annual,False
1063,648,20,1.0,0.0,Premium,Annual,False
1064,513,6,1.0,0.0,Family,Annual,False
1065,357,6,1.0,0.0,Basic,Annual,False
1066,574,7,0.0,0.0,Basic,Monthly,False
1067,315,31,3.0,1.0,Basic,Monthly,True
1068,398,8,0.0,0.0,Premium,Monthly,False
1069,305,1,1.0,0.0,Premium,Annual,False
1070,504,18,0.0,0.0,Family,Annual,False
1071,637,4,0.0,0.0,Basic,Annual,False
1072,480,30,2.0,0.0,Basic,Annual,True
1073,363,27,0.0,0.0,Basic,Annual,False
1074,421,7,3.0,1.0,Family,Annual,False
1075,614,7,0.0,0.0,Basic,Annual,False
1076,417,32,0.0,0.0,Premium,Monthly,False
1077,649,36,3.0,1.0,Premium,Monthly,True
1078,482,0,0.0,0.0,Basic,Annual,False
1079,528,32,1.0,1.0,Basic,Annual,True
1080,382,0,0.0,0.0,Family,Annual,False
1081,482,17,0.0,0.0,Premium,Annual,False
1082,335,12,0.0,0.0,Basic,Annual,False
1083,644,0,0.0,0.0,Premium,Monthly,False
1084,448,10,0.0,0.0,Family,Annual,False
1085,437,0,0.0,0.0,Family,Annual,False
1086,352,31,1.0,0.0,Basic,Monthly,False
1087,305,31,3.0,1.0,Family,Annual,True
1088,452,2,0.0,0.0,Family,Annual,False
1089,340,1,0.0,0.0,Family,Annual,False
1090,487,6,0.0,0.0,Family,Annual,False
1091,518,15,0.0,0.0,Premium,Annual,False
1092,362,6,1.0,0.0,Premium,Annual,False
1093,505,3,2.0,0.0,Family,Annual,False
1094,307,25,0.0,0.0,Premium,Monthly,False
1095,459,0,0.0,0.0,Premium,Monthly,False
1096,537,30,4.0,1.0,Basic,Annual,True
1097,592,21,0.0,0.0,Basic,Annual,False
1098,617,18,1.0,0.0,Premium,Annual,False
1099,451,34,0.0,0.0,Family,Annual,False
1100,292,3,0.0,0.0,Basic,Annual,False
1101,565,10,1.0,0.0,Family,Annual,False
1102,392,9,0.0,0.0,Family,Annual,False
1103,428,18,0.0,0.0,Family,Annual,False
1104,376,3,3.0,1.0,Family,Annual,False
1105,547,7,0.0,0.0,Family,Annual,False
1106,485,4,0.0,0.0,Basic,Monthly,False
1107,589,22,0.0,0.0,Premium,Monthly,False
1108,522,9,0.0,0.0,Family,Annual,False
1109,346,16,0.0,0.0,Basic,Monthly,False
1110,443,6,1.0,0.0,Premium,Annual,False
1111,552,5,3.0,0.0,Premium,Monthly,False
1112,483,12,0.0,0.0,Basic,Annual,False
1113,591,9,1.0,0.0,Basic,Monthly,False
1114,489,6,1.0,0.0,Family,Annual,False
1115,316,6,0.0,0.0,Basic,Annual,False
1116,319,31,1.0,0.0,Basic,Annual,True
1117,351,12,0.0,0.0,Family,Annual,False
1118,560,5,1.0,1.0,Premium,Monthly,False
1119,516,14,0.0,0.0,Basic,Monthly,False
1120,420,4,0.0,0.0,Family,Annual,False
1121,336,2,0.0,0.0,Premium,Annual,False
1122,646,36,3.0,1.0,Family,Annual,True
1123,343,0,0.0,0.0,Basic,Monthly,False
1124,452,14,0.0,0.0,Premium,Annual,False
1125,530,34,6.0,1.0,Premium,Monthly,True
1126,374,14,1.0,0.0,Premium,Annual,False
1127,371,59,0.0,0.0,Premium,Monthly,False
1128,508,40,0.0,0.0,Premium,Annual,False
1129,489,1,1.0,0.0,Family,Annual,False
1130,373,33,0.0,0.0,Family,Annual,False
1131,609,0,0.0,0.0,Family,Annual,False
1132,458,105,0.0,0.0,Family,Annual,False
1133,317,14,0.0,0.0,Family,Annual,False
1134,372,0,1.0,0.0,Premium,Monthly,False
1135,566,2,1.0,0.0,Family,Annual,False
1136,347,6,0.0,0.0,Basic,Annual,False
1137,406,6,0.0,0.0,Basic,Annual,False
1138,376,6,0.0,0.0,Premium,Annual,False
1139,587,48,0.0,0.0,Family,Annual,False
1140,335,6,0.0,0.0,Family,Annual,False
1141,608,10,0.0,0.0,Family,Annual,False
1142,538,11,0.0,0.0,Premium,Monthly,False
1143,610,15,1.0,0.0,Premium,Monthly,False
1144,631,0,0.0,0.0,Family,Annual,False
1145,489,18,1.0,0.0,Premium,Monthly,False
1146,499,11,0.0,0.0,Premium,Annual,False
1147,390,0,0.0,0.0,Premium,Annual,False
1148,428,4,0.0,0.0,Basic,Monthly,False
1149,364,9,0.0,0.0,Basic,Monthly,False
1150,504,1,0.0,0.0,Family,Annual,False
1151,368,0,0.0,0.0,Basic,Monthly,False
